indice,ADDRESS,CONSUMER_GOOD,DATE,EVENT,LOCATION,NUMBER,ORGANIZATION,OTHER,PERSON,PHONE_NUMBER,PRICE,WORK_OF_ART
95,,,,0.009387320007330604,0.013425179058685899,0.0,0.007473067070047061,0.006929927089783762,0.010190689426963218,,,0.006796303670853376
96,,,0.0,0.015606478787958622,0.014559393282979727,0.0,0.019454130104609897,0.015051665006294138,0.027023005891929974,,,
97,,,0.0,0.022213374574979145,0.015257665421813726,0.0,,0.019923282399152715,0.026940870260738808,,,
98,,0.008494493318721652,0.0,0.0057286478661219865,0.005741869565099478,0.0,0.01221938532156249,0.007700155481512918,0.005634162846642236,,,0.005968215351458639
99,,,,0.02595922475059827,0.022167710587382317,0.0,0.017695029266178608,0.03333674216022094,0.040539364076473496,,,0.04312143288552761
100,,,,0.01323129365650507,0.008625492764015993,0.0,0.01051936992444098,0.008594706207513809,0.014164371260752281,,,
101,,,,0.019589623579612143,0.017664600163698196,0.0,0.016025002838836774,0.015074956159179028,0.029575184686109424,,,
102,,0.01633255393244326,0.0,0.017609625951283507,0.009202039673585783,0.0,0.015899786725640297,0.0106593061131067,0.01234309312600929,,,
103,,,,0.0201456987165979,0.011451328173279762,0.0,0.03200853057205677,0.025407852170368037,0.02148959143087268,,,0.015947514679282904
104,,0.0034533333964645863,0.0,0.007674717409018841,0.006283757897714774,0.0,0.007677135922546897,0.006501687639313987,0.010064918818252703,,0.0,0.003491651499643922
105,,0.0019350452348589895,0.0,0.004965674028628402,0.003394968358666769,0.0,0.005938086514582946,0.004263003809658224,0.005116723337339173,,,
106,,0.0069701396860182285,,0.015929303714074194,0.011437292133147517,0.0,0.008203540501805643,0.009501497581368312,0.0163551558740437,,0.0,
107,,,0.0,0.012580632086610422,0.0061094462871551505,0.0,0.005864712452007966,0.011311165494562098,0.012299117801541632,,,
108,,0.02068143431097269,,0.02172078218843256,,0.0,0.01998707910792695,0.015806094134369723,0.022330860822246626,,0.0,
109,,0.005169975105673074,,0.00782741472015486,0.005158258707855235,0.0,0.008695305514265783,0.008292223792523146,0.010175753077159502,,0.0,
110,,0.010106464847922323,,0.015655700815841556,0.011118404567241669,0.0,0.01679533339020881,0.01672976640984416,0.019759583892300724,,0.0,
111,,,,0.01580586055150399,0.011794897727668284,0.0,0.009057113900780678,0.01162054091144134,0.033545554276894436,,,0.04759500175714493
112,,0.013711344450712204,,0.020044025565896715,0.011276941125591597,0.0,0.016586477868258953,0.02036503212445456,0.03322811358209167,,,
113,,,0.0,0.0075503918807953594,0.005940367467701435,0.0,0.009809384029358626,0.011957594376960487,0.012634458826281704,,,
114,,0.005739658605307341,,0.012053294107317924,0.0073391435435041785,0.0,0.0114705765619874,0.009884235432504542,0.00941768075388513,,,0.006111944559961557
115,,0.007769000250846147,0.0,0.014695625705644488,0.007962243321041266,0.0,0.009936370848057171,0.011714660151697257,0.01855106884613633,,,0.007769000250846147
116,,,0.0,0.011661334615200757,0.005949325626716018,0.0,0.008647535720633136,0.011674873647280037,0.015513496492834141,,,
117,,,,0.010450168792158366,,0.0,0.010765228957797471,0.009602513717254624,0.012094845263553517,,,0.01190361031331122
118,,,,0.013320994408180317,0.013907929509878158,0.0,0.011369889660272747,0.014493513218541112,0.016887452095173873,,,
119,,0.0066622309386730185,0.0,0.015410171511272589,0.0075402522925287485,0.0,0.007325961587152311,0.010841852265664122,0.01318349118810147,,,0.008316822350025177
120,,0.003499564714729786,0.0,0.007315869456053608,0.004712853218532271,0.0,0.004572578434211512,0.005708326841322857,0.0075816023396328095,,,0.004608151619322598
121,,0.006705405190587044,0.0,0.00889495862647891,0.008166725902507702,0.0,0.006859165267087519,0.010276961053023115,0.016105844965204598,,,
122,,,,0.018233484854655608,0.008379660236338774,0.0,0.01639791135676205,0.014135092445131805,0.02240559714846313,,,
123,,0.0028936389135196805,0.0,0.007387303387407552,0.003945923310571483,0.0,0.006455475627444684,0.005824356169348031,0.007292022028736569,,0.0,0.021562046138569713
124,,,,0.008612270932644606,0.007521975040435791,0.0,0.00900517198640634,0.01090158912120387,0.009889140981249512,,,0.0059220721013844005
125,,,0.0,0.009878808399662375,0.0069692181423306465,0.0,0.00825722919156154,0.01804896542802453,0.01310842896678618,,0.0,
126,,,0.0,0.008245945360977202,0.007153661844010155,0.0,0.008343624242115766,0.00719124665570066,0.008513619158683079,,,0.005254433645556371
127,,0.007051301654428244,,0.010919469990767539,0.008047073381021619,0.0,0.0073502485585563325,0.005871727719973281,0.012142484231541554,,,0.004664905369281769
128,,0.004021079745143652,,0.004490515979176218,0.005756290350109339,0.0,0.008086898543227177,0.007897797622717917,0.010656713806383777,,,0.005104878141234319
129,,0.009642260149121284,,0.007620106093012369,0.01091948919929564,0.0,0.0116407610476017,0.010165171686094255,0.013185910130333569,,,0.009736652486026287
130,,0.003642520634457469,0.0,0.006975922293754088,0.004357119440101087,0.0,0.008390777045860887,0.0070888513794422825,0.010209919013563664,,,0.003619484137743712
131,,,0.0,0.006487510710333784,0.014642404724976845,0.0,0.014220668841153384,0.01034942019220081,0.01099622195684596,,,
132,,,,0.007851346196340663,0.009436232170888357,0.0,0.008785276709554287,0.008477249333415838,0.011846057569178252,,,0.0221702978014946
133,,0.0014786914107389748,,0.002886599871357355,0.003491812200723764,0.0,0.0030942626984878665,0.00255424044982372,0.0034867341860591134,,,0.0014327142271213233
134,,,,0.015752887568221643,0.012895615150531134,0.0,0.020362629399945337,0.00826889910321269,0.011779350694268942,,,0.007138580083847045
135,,,,0.005063082790002227,0.014351925167899866,0.0,0.00867856094347579,0.00894133331578063,0.014950743255515894,,,0.015263311564922331
136,,0.0056963341776281595,0.0,0.005959291787197192,0.009417236209488831,0.0,0.009985890169627965,0.01046598618406625,0.011373973868709678,,0.0,
137,,,0.0,0.004739069791797262,0.004866148286964744,0.0,0.006319337477907539,0.006064109426612656,0.006776133920489387,,,
138,,0.004068772774189711,0.0,0.0067627824532488995,0.005949009209871292,0.0,0.006144058399109377,0.005937325535342097,0.007599136277730035,,0.0,
139,,0.008978806436061859,0.0,0.020838443655520678,,0.0,0.010185908138131103,0.011648046609479934,0.015156771111137727,,,0.018611243367195128
140,,0.04365657828748226,0.0,0.0188630607444793,,0.0,0.01920814476907253,0.02211419679224491,0.027188394994785387,,0.0,
141,,,0.0,0.012528109519431988,0.011484039365313947,0.0,0.009636470618156286,0.012237347088133295,0.014091534928108254,,,
142,,,,0.016108327358961106,,0.0,0.01717780778805415,0.013898201375490143,0.034745249298534224,,,0.011204405687749386
143,,,,0.005521467227178316,0.010608876988823925,0.0,0.012128294104089339,0.009338974781138333,0.010835937754664984,,,
144,,,,0.012270718135616997,0.006229559425264597,0.0,0.011867490597069263,0.013187171398278545,0.017066757740645574,,,0.007187502458691597
145,,0.0026182871079072356,0.0,0.005005886961173799,0.004343961761333048,0.0,0.004147722884746534,0.004839955052981774,0.007914148052364137,,0.0,
146,,0.005190538708120585,0.0,0.015535534858437521,0.005190538708120585,0.0,0.006725486316200759,0.008201442332938314,0.017648157249722216,,,0.03890728950500488
147,,0.006229670252650976,,0.015031573828309773,0.005528351890721491,0.0,0.01229969357761244,0.011626083808748619,0.011692377808503806,,,0.0072007249109447
148,,0.007183852915962537,0.0,0.0056234570511151105,0.0050447440589778125,0.0,0.007017057322497878,0.005602741152979433,0.007837810335034619,,0.0,0.004857290210202337
149,,,,0.005790208868513053,0.0031697965459898114,0.0,0.004063143189448644,0.004839643626949009,0.011593503651537877,,0.0,
150,,0.007480585171530644,,0.010581309162080287,0.011893383382509152,0.0,0.007795013749273494,0.009352391339181101,0.020762407350250416,,,0.01933875062968582
151,,0.00990033522248268,,0.015631446498446167,0.01562436402309686,0.0,0.008854029855380455,0.015747123348869775,0.020794264872425368,,,0.01351421419531107
152,,0.01537896879017353,,0.00933606771286577,0.018295977264642715,0.0,0.00863095179998449,0.014695485564880073,0.022442560451214805,,,
153,,0.003472100710496306,,0.006676064126870849,0.00971299773082137,0.0,0.003949230071157217,0.007104383657950862,0.007234428892843425,,0.0,0.0026458040811121464
154,,0.013259610161185265,,0.016177915036678314,0.03900581691414117,0.0,0.02330755814909935,0.018857758783269674,0.03600984429940581,,,0.017312483862042427
155,,,0.0,0.014748407527804375,0.010060871640841166,0.0,0.018354271290202936,0.016719856465767537,0.023940140660852195,,0.0,
156,,0.005244557280093432,0.0,0.006971382419578731,0.00790605996735394,0.0,0.007294750772416592,0.009664919840073899,0.01294181221164763,,,0.007764510810375214
157,,,,0.010390575315492848,0.009235325548797847,0.0,0.014701776922895359,0.014146679763992627,0.011664594244211911,,,
158,,,,0.010924325738516118,0.008736920659430325,0.0,0.009642166395982107,0.013382871824433096,0.01568170120431618,,,
159,,0.0024846040178090334,0.0,0.005572045622102451,0.005829251992205779,0.0,0.005456972809042782,0.004364248649549804,0.009129363709153274,,,
160,,,0.0,0.007684768759645522,0.0050664800219237804,0.0,0.007064158748835325,0.010594384158931432,0.012584599631804007,,0.0,
161,,,,0.014307148887642793,0.01188707584515214,0.0,0.009994252717920713,0.01199271170083772,0.019451072439551353,,,0.008360762149095534
162,,0.009925629943609238,,0.009182997254861726,0.008906706236302853,0.0,0.05360492691397667,0.014658245811006054,0.021291035791172794,,,0.008869757177308202
163,,,,0.011748264374380762,0.01757760532200336,0.0,0.01260862813796848,0.009664523847667235,0.014137956974727492,,,
164,,,,0.005381264660338109,0.003286659285160048,0.0,0.0034356984376375166,0.0056391485326457765,0.007606456615725782,,,0.004166257567703724
165,,0.006060468498617411,0.0,0.008028025539325816,0.005414492140213649,0.0,0.01206368754307429,0.011978112236672157,0.01160206822188277,,0.0,
166,,,0.0,0.007280169799923897,0.004346011113375426,0.0,0.009136112212824324,0.007739031627678718,0.009004508777122413,,0.0,0.004463956691324711
167,,0.09496524091809988,,,0.016221433877944946,0.0,,0.030978887096831675,,,,0.020281911361962557
168,,0.012131598219275475,,0.012441300010929504,0.014201510138809681,0.0,0.009911433327943087,0.014437057436085664,0.01897659987832109,,,0.010259462520480156
169,,0.0032013069139793515,0.0,0.006141046344834779,0.005644155278181036,0.0,0.0036198911589703396,0.004914771515067737,0.012296905929877146,,0.0,0.00330430269241333
170,,,,0.01411534659564495,0.008546387843255485,0.0,0.009429282841405697,0.014316262651441826,0.013323113904334605,,,0.010872919112443924
171,,0.007522670365869999,,0.008001610753126442,0.01405061184513298,0.0,0.008929163217544556,0.009738227054476738,0.014174273879877452,,,0.008933108183555305
172,,0.026313104201108217,0.0,0.009393640048801898,0.013280178047716617,0.0,0.019394069056337077,0.012723396291378242,0.010952933985543879,,0.0,0.009694397449493408
173,,0.0045802975073456756,,0.008895336650311947,0.006583174511503715,0.0,0.010044259800841766,0.007954456756124273,0.013688080753080355,,,
174,,0.010521418228745461,,0.010732769453898072,0.00870969882234931,0.0,0.005779574625194073,0.014950478343631734,0.013248090293597092,,,0.00943003548309207
175,,0.006624586880207062,,0.01505711255595088,0.009899440842370192,0.0,0.012721517030149699,0.010469854529947042,0.0155928917746577,,0.0,
176,,0.004030389012768865,0.0,0.0077596352535433,0.0054623091709800065,0.0,0.004179681470203731,0.004990372588508762,0.008769028320569883,,,0.004909680574201047
177,,0.004496940062381327,0.0,0.010467401506113154,0.005086637035544429,0.0,0.007062941323965788,0.007362056342470977,0.011683461360486322,,0.0,0.00587862931812803
178,,0.005998594569973648,0.0,0.006278352967152993,0.011438770964741708,0.0,0.011669991072267294,0.008719459265087019,0.010807400336489081,,,0.005793928634375334
179,,,,0.019130581058561802,0.031026090184847515,0.0,0.025537705181964805,0.019734006530294817,0.026353292912244797,,,
180,,0.005230130162090063,0.0,0.006164731509569619,0.006688474832723538,0.0,0.007844362801943835,0.0059913161715839875,0.009383107158577158,,0.0,0.003857358125969768
181,,0.011378984794848494,,0.0262527484446764,0.021754216402769092,0.0,0.01652835845015943,0.011657617365320524,0.025101659250342183,,,0.0189190682555948
182,,,,0.01142306998372078,0.008710823371075094,0.0,0.018674572774519522,0.00888880326723059,0.011719357715919613,,,0.005953923799097538
183,,0.00555689400061965,,0.008270463673397899,0.009162849700078367,0.0,0.006327414605766535,0.010388634648294218,0.013127693684682959,,0.0,
184,,,,0.009096756732712189,0.009282152168452741,0.0,0.025691051734611395,0.013696996131329797,0.024908522742667367,,,0.00589447608217597
185,,0.009980719350278378,,0.006653761225087302,0.009200793923810124,0.0,0.009731921833008528,0.009441956467926503,0.015328479232266545,,0.0,0.004957047291100025
186,,,0.0,0.011071194428950548,0.010152766608040441,0.0,0.023481490463018416,0.008733999860637328,0.015071243979036808,,,
187,,,,0.00977941695600748,0.013721797400369095,0.0,0.0142811662517488,0.01091298051988301,0.011874324409291148,,,0.013476186742385229
188,,0.004016473423689604,0.0,0.007390950992703438,0.008231309056282044,0.0,0.012309999696703421,0.00668719100067392,0.013300066464580595,,,
189,,,0.0,0.011892913941941832,,0.0,0.006138550051088844,0.013686692652602991,0.019881554380325333,,,0.02199343154206872
190,,,,0.007904733531177044,0.013276495039463043,0.0,0.019131964538246393,0.013082574685349277,0.019292756592711575,,,0.00883552897721529
191,,0.014719136117491871,,0.011549864163888353,0.009029408684000373,0.0,0.010065961904315785,0.009122154901787225,0.006974144745618105,,,
192,,,0.0,0.022551631913162194,0.011923990522821745,0.0,0.02816859646035092,0.015705257543318328,0.01109623780939728,,,
193,,0.010088324779644608,,0.0076105070766061544,0.01175900874659419,0.0,0.01175900874659419,0.015325362595947498,0.013801413588225842,,,0.010617191437631845
194,,0.012901919273038706,,0.008789450209587813,0.0069576162689675885,0.0,0.006262304121628403,0.011539044443708964,0.011308351150629196,,,
195,,,,0.011994672333821654,0.0075615639375014735,0.0,0.007666368333792145,0.012624729318278176,0.006249716841719217,,,
196,,0.010166989484181007,0.0,0.006502504408773448,0.010673468059394509,0.0,0.009534200505268845,0.008986382203739743,0.010926116035198387,,,0.004583528265357018
197,,0.02160670913548933,,0.007848933862987906,0.006930744741111994,0.0,0.022069217450916768,0.011069244029931724,0.007405739524127806,,,0.01223398488946259
198,,,0.0,0.02692342021812995,0.01595953013747931,0.0,0.052765557542443275,0.02456045678506295,0.026498612326880295,,,
199,,,,0.03584124520421028,0.05522579699754715,0.0,0.025255906395614147,0.033564034228523575,0.03733471594750881,,,
200,,0.00910534942522645,,0.00859455787576735,0.012376144528388977,0.0,0.015000906434248795,0.01301528294928945,0.01380425007440723,,0.0,
201,,0.01078732218593359,,0.018876565713435413,0.02286436129361391,0.0,0.02671923634729215,0.01613882239061323,0.013436084613204004,,,
202,,,,0.015121175441890955,0.013574159471318126,0.0,0.02004864811897278,0.019924593809992074,0.025698314753494093,,,0.014889539219439031
203,,0.06933504343032837,,0.018009740859270096,0.034325438551604755,0.0,,0.024945489263960292,0.035995881306007504,,,0.024170031771063805
204,,,,0.02000116982630321,0.009732807520776987,0.0,0.008495219051837921,0.015538647130597383,0.02301246641824643,,,
205,,,0.0,0.05068667978048325,0.01548768812790513,0.0,,0.02291556845673106,0.03285960284993052,,,
206,,,0.0,0.02154241119407945,0.03515162691473961,0.0,0.018654689891263843,0.022070669051673677,0.016278992251803476,,0.0,
207,,,,0.018895338755100965,0.01741610374301672,0.0,0.0525865089148283,0.02103129557023446,0.03135533941288789,,,
208,,,,0.01458357181400061,0.013678031042218208,0.0,0.015078977216035128,0.022083278709592726,0.026299859474723537,,,
209,,,,0.015872329163054626,0.014604212095340094,0.0,0.03663764614611864,0.026935680261389774,0.02291353845170566,,,0.01435519102960825
210,,,0.0,0.06566269074877103,0.020036582835018635,0.0,,0.03170326667336317,0.07580354064702988,,,
211,,,0.0,0.02525475062429905,0.03832786530256272,0.0,0.02767467545345426,0.038622980238869786,0.04194428171548578,,,
212,,0.05145873129367829,,0.02127189445309341,0.013519556261599064,0.0,0.028658415190875527,0.024867898458614944,0.03060762242724498,,,
213,,,0.0,0.021967825945466757,0.016861586831510067,0.0,0.015673243906348944,0.02496083713291834,0.03793675005435944,,,
214,,,0.0,0.011553307936992496,,0.0,0.010507195955142379,0.018852909337039345,0.02483763319573232,,,
215,,,0.0,0.04537870269268751,,0.0,0.09106026589870453,0.032506869259205734,0.0528356238667454,,,
216,,,,0.04008382372558117,0.02122933231294155,0.0,0.024291099049150944,0.03705214469560555,0.044433158097995654,,,
217,,,,0.03319883719086647,,0.0,,0.035535240811961036,0.04568531550467014,,,
218,,,,0.019187644124031067,0.015592348761856556,0.0,0.028940673917531967,0.025765029713511467,0.03680547457188368,,,
219,,,0.0,0.017946474254131317,0.03273232405384382,0.0,0.02562646461384637,0.025161299997797378,0.02484005902494703,,,
220,,0.03105817176401615,,0.03483175113797188,,0.0,0.029852212303214602,0.023142389275810936,0.030280015990138055,,,
221,,0.02429660316556692,0.0,0.017914975993335244,0.015223504975438118,0.0,0.040646184235811234,0.021774297029795973,0.02692630924284458,,,0.03173498809337616
222,,,,0.0462695856889089,,0.0,0.07898788154125214,0.03992698486480448,0.036196601763367656,,,0.022820373997092247
223,,0.028781311586499214,,0.0364699965963761,0.02686549350619316,0.0,0.020909582264721394,0.03503186354304061,0.03456608718261123,,,
224,,0.0597972497344017,,0.016951877623796463,0.017351394519209862,0.0,0.018466560480495293,0.024384133983403444,0.04799869629953589,,,
225,,0.009490699507296084,0.0,0.01770824964412234,0.026278671808540825,0.0,0.01950445957481861,0.013343132248050288,0.017622980488730327,,,0.02575182169675827
226,,,,0.038668404798954725,0.05085471272468567,0.0,0.03884764822820822,0.02621448567758004,0.04903467154751221,,,
227,,,,0.029310636887592927,0.010284188203513622,0.0,0.060394003987312324,0.019966254394282314,0.026897848583757877,,,
228,,,0.0,0.01983393169939518,0.024411321501247585,0.0,0.012681154999881983,0.01993955144037803,0.02524590492248535,,,
229,,0.010800416232086718,,0.027553698668877285,0.014709128765389323,0.0,0.018333332613110542,0.017509801047188894,0.013312537326580949,,,0.01470472407527268
230,,0.09030567109584807,,0.03165232390165329,0.04380406253039837,0.0,,0.026845441332885196,0.06317622853176934,,,0.021521158516407013
231,,,0.0,0.03018962126225233,0.02326647844165564,0.0,0.03473668172955513,0.036486240517761975,0.04618316019574801,,,
232,,0.01985679566860199,,0.037808937641481556,0.016571027692407373,0.0,0.029821082949638367,0.02238071540539915,0.03047447486056222,,,
233,,0.03857814520597458,0.0,0.034107577055692666,,0.0,0.06829615762191159,0.029955065809190273,0.04275562800467014,,0.0,
234,,,,0.032250938937067986,,0.0,0.02948744222521782,0.04295752886682749,0.06122912373393774,,,
235,,,,0.014921552501618862,0.02808664952005659,0.0,0.026375817134976387,0.01722843644933568,0.028341773793929152,,,
236,,,,0.0073169826367950955,0.008194522466510534,0.0,0.011566466289675899,0.009193334144554914,0.00964817376807332,,,
237,,,,0.022779174548174654,0.0212126299738884,0.0,0.045147509314119816,0.021401771989006262,0.02945172693580389,,,0.02131709828972816
238,,,,0.01878597183773915,0.01047687977552414,0.0,,0.016600036750669064,0.018638896840539845,,,0.009915411937981844
239,,,,0.04787566279992461,0.03344285239775976,0.0,0.0350491083227098,0.0314308392504851,0.030157911280790966,,,
240,,,,0.053429406881332395,0.02818786725401878,,0.02290080301463604,0.03020709070066611,0.03879534527659416,,,
241,,,,0.04090787097811699,0.06052231602370739,0.0,0.0306981923058629,0.03500186987221241,0.05632579606026411,,,
242,,,,0.05640103295445442,0.056088585406541824,0.0,0.027892550453543663,0.0368526235900142,0.03503884747624397,,,
243,,,,0.030335352911303442,,0.0,0.01726913871243596,0.02459102279196183,0.034526763833127916,,,
244,,,,0.028364090248942375,0.07666049897670746,0.0,0.06210146378725767,0.03207018311050805,0.02902724454179406,,0.0,0.039241441835959755
245,,,,0.03646579487249255,,0.0,0.016581573523581028,0.025635362354417643,0.029370044978956383,,,0.01378006674349308
246,,,,0.02982670068740845,,0.0,,0.037492592890675254,0.0439695922864808,,,
247,,,,0.03037510924041271,0.012710517272353172,0.0,0.015466602751985192,0.022015976497814768,0.021714364830404516,,,0.023517093621194363
248,,,,0.02016158894236599,0.01383440475910902,0.0,0.014595016371458769,0.012772989459335804,0.019254743005149066,,,
249,,,0.0,0.07293693721294403,0.01604343516131242,0.0,0.013751456746831536,0.021047582267783582,0.03853095024824142,,0.0,
250,,,,0.04345904663205147,,0.0,0.01850150991231203,0.04220419027842581,0.04054278590612941,,,
251,,,0.0,0.03492530761286616,0.045173741877079,0.0,0.020930130500346422,0.031996057058374085,0.033611584920436144,,0.0,
252,,0.04252956435084343,,0.013475227169692516,0.011619647964835169,0.0,0.018326842226088047,0.026271067559719086,0.031116532839157364,,,0.016312584280967712
253,,,,0.0194053053855896,0.03455809270963073,0.0,0.022469713042179745,0.021382510928171023,0.031586055643856525,,0.0,
254,,,,0.035682749934494495,0.017865485697984695,0.0,0.028162479773163794,0.025125869933296654,0.020313787856139243,,,
255,,,0.0,0.023457753472030163,0.03441517955313126,0.0,0.018425000365823507,0.029400066239759326,0.06403321539983153,,,
256,,,,0.02401238086167723,0.013081189710646868,0.0,0.02662100001341767,0.01678915826701804,0.03138607336829106,,,0.015574784483760595
257,,,0.0,0.011724434443749487,0.01735317090060562,0.0,0.009029730106703937,0.018349636040095773,0.01584356529638171,,,
258,,,,0.05681162327528,,0.0,,0.02951800834168406,0.0338006989331916,,,
259,,,,0.03329995833337307,0.0676378533244133,0.0,0.025746908659736317,0.021445348326648985,0.019274215080908368,,,
260,,,,0.03432034825285276,0.041651091538369656,0.0,0.0175472442060709,0.022825634403323584,0.026682591893606715,,,
261,,0.0467025637626648,,0.01530851392696301,0.03506010212004185,0.0,0.02350271972162383,0.014503043709379253,0.01937747488005294,,,
262,,,0.0,0.008525016426574439,0.01045551965944469,0.0,0.010730879846960306,0.012619279614039537,0.020297514840162227,,,
263,,0.015611021779477596,0.0,0.016957892337813973,,0.0,0.02415044866502285,0.022149824304506183,0.019624118227511644,,0.0,
264,,,,0.015695655718445778,0.03185534570366144,0.0,0.03791181494792303,0.0417795790867372,0.03399833291769028,,0.0,
265,,,,0.024899045271532878,0.022895153611898422,0.0,0.028897168735663097,0.03546665757894516,0.025369572546333076,,,
266,,0.004502172310215731,,0.006171647638369065,0.006010651122778654,0.0,0.004740928299725056,0.008774824322376779,0.011946460379189566,,,
267,,,,0.025603110369827067,0.016746121769150097,0.0,0.01015209515268604,0.012355018026110802,0.013275829106569291,,,
268,,,0.0,0.0153000233694911,0.014656704850494863,0.0,0.03248170204460621,0.016606803610920907,0.0415654536918737,,,0.01547095738351345
269,,,0.0,0.027737421294053394,,0.0,0.0541795939207077,0.03399781743064523,0.03854735195636749,,,
270,,0.008421907667070627,,0.014287237876227923,0.01582741260062903,0.0,0.009186584236366408,0.0118572855287272,0.0060777380131185055,,,0.007223542779684067
271,,0.018668171018362045,,0.018149969400838017,0.02012490481138229,0.0,0.012843899428844452,0.025292176075957042,0.03533412671337525,,,0.0390910767018795
272,,,,0.01471762917935848,0.017152623894313972,0.0,0.0345991775393486,0.02835300142566363,0.03877104017883539,,,0.020360480062663555
273,,,,0.03389696776866913,0.01698639616370201,0.0,0.03281038999557495,0.042578769149258726,0.059952145209535956,,,
274,,0.009698638692498207,0.0,0.017710164189338684,0.03137950785458088,0.0,0.009976333007216454,0.02013213573289769,0.019959012215787716,,0.0,
275,,0.014117260463535787,,0.02312545957309859,0.03220896385610104,0.0,0.024167186447552273,0.018924022516743702,0.022203396606658186,,,0.015534741804003716
276,,,0.0,0.009417993288176755,0.015533116568500796,0.0,0.01617208081814978,0.010030595073476433,0.0102266686108823,,,
277,,,0.0,0.022406419273465872,0.01857246287787954,0.0,0.010088787414133549,0.020336710071812075,0.021979982705993786,,,
278,,,,0.01876800072689851,0.015303896507248282,0.0,,0.026117441632474463,0.030808831165943826,,,
279,,,,0.022357410099357367,0.007674308959394693,0.0,0.01313690678216517,0.01638018971102105,0.022328255731346353,,,0.0173311997205019
280,,0.005668163765221834,0.0,0.010205950037660923,0.010516863374505192,0.0,0.0050245169550180435,0.009714640557852596,0.013467738601880578,,,0.006035033613443375
281,,,,0.03976014070212841,0.02409242062518994,0.0,0.011787641094997525,0.01992606975276161,0.014466085393602649,,,
282,,0.021158928982913494,,0.015108548725644747,0.020060375332832336,0.0,0.031047623604536057,0.02581408460225378,0.02017568964511156,,,0.01404866948723793
283,,0.013260411098599434,,0.018150412167112034,0.009932288900017738,0.0,0.018883194774389267,0.01921042467912902,0.023568930414815743,,,0.010671192780137064
284,,,,0.015773100312799215,0.009609208442270756,0.0,0.02533891738858074,0.016421798859601437,0.018144951301759908,,,
285,,,0.0,0.04740524757653475,0.018787030441065628,0.0,,0.03636557189747691,0.03576330952346325,,,0.021333197752634685
286,,0.013592607341706751,,0.01131834089756012,0.016876149456948042,0.0,0.01022618729621172,0.022717495914548635,0.028743188828229904,,,0.01614665100350976
287,,,,0.022242040528605383,0.03269739573200544,0.0,0.013281580371161303,0.01272438745945692,0.023329228845735392,,,
288,,,,0.02680312283337116,0.0254299808293581,,0.08541704714298247,0.043406111442229965,0.05872240476310253,,,
289,,0.013634180650115013,,0.02828348986804485,0.018286192789673802,0.0,0.023362646500269573,0.017086850944906473,0.02937428460323385,,,
290,,0.0029625990085632484,0.0,0.0038085973899190623,0.0049704211136407175,0.0,0.0038838425021180335,0.0032036956258092984,0.004394081022058215,,0.0,0.002190323080867529
291,,0.01889902143739164,,0.008561934530735015,0.012651787139475346,0.0,0.01208664996859928,0.01244155868309839,0.015586655793918503,,,0.007307839579880238
292,,0.025959480553865433,,0.013017367105931044,0.00971707422286272,0.0,0.009727427968755364,0.020612573339825586,0.021300206775777042,,0.0,
293,,,,0.011250091018155217,0.012786430073902011,0.0,0.012677238012353579,0.010710524929756368,0.01969288647370903,,,
294,,0.020898614078760147,,0.01750310556963086,0.012796824797987938,0.0,0.01894923998042941,0.03272923925781951,0.04085866439466675,,,0.01894612796604633
295,,0.04875400476157665,0.0,0.031675236920515694,0.01387226271132628,0.0,0.023530658201447556,0.016924267634749413,0.016817372292280197,,,0.020650232210755348
296,,,0.0,0.03567712381482124,0.018986985087394714,0.0,0.03306614359219869,0.024674694053828716,0.038649316877126694,,,
297,,,,0.010338201187551022,0.018301656935364008,0.0,0.020072465704288334,0.0175824473739009,0.025446503947023302,,0.0,
298,,,,0.02819391898810864,0.019387247040867805,0.0,0.021460469191273052,0.04063696848849455,0.04848892278969288,,,
299,,,,0.0180082597459356,0.023615954909473658,0.0,0.012789985164999962,0.02557273065814605,0.03233214899558912,,,0.037716660648584366
300,,0.06806428730487822,,0.01774175837635994,0.015834242571145296,0.0,0.056612808257341385,0.03126435769865146,0.04822899835805098,,,
301,,0.02115549612790346,,0.017204418778419495,0.01643211580812931,0.0,0.011837038211524488,0.022487043170258403,0.034173379437281534,,,0.014307019300758839
302,,,,0.018556969240307808,0.018076446279883383,0.0,0.018308528698980808,0.04224585147144703,0.020442285659638317,,,
303,,,,,,0.0,0.1322464793920517,0.053074149414896965,0.08263787130514781,,,0.053481385111808784
304,,0.009918468073010443,,0.008055506946725978,0.011916571130443896,0.0,0.010138984629884362,0.007697513856163079,0.009611629085460057,,,
305,,,,0.01616914924234152,0.023724254453554753,0.0,0.012731290236115456,0.020313651219982166,0.02237825214185498,,,
306,,,,0.025038691237568852,0.07886479655280709,0.0,,0.027773358626291156,0.04861212056130171,,,
307,,,,0.022973941639065742,0.04921652190387249,0.0,0.06702013065417607,0.024140388518571854,0.027463276435931525,,0.0,
308,,,,0.017526281997561455,0.018474547813336056,0.0,0.02440667524933815,0.03253136876110847,0.03518747389316559,,,
309,,0.010845030657947063,,0.01519432757049799,0.00984372943639755,0.0,0.009075430377076069,0.018676152711527214,0.01912041041068733,,,0.03217238048091531
310,,,,0.0374697670340538,,0.0,0.03963323372105757,0.038399225899151394,0.021876498125493526,,,
